,Name,affiliation,homepage,scholar-id,citations,h-index
1640,Andreas G. Veneris,University of Toronto,http://www.eecg.utoronto.ca/~veneris/AndreasVeneris.htm,ItQhxCkAAAAJ,2853.0,27.0
1641,Nicola Conci,University of Trento,https://webapps.unitn.it/du/en/Persona/PER0003698/Curriculum,mR1GK28AAAAJ,2113.0,28.0
1642,Paolo Rocca,University of Trento,https://webapps.unitn.it/du/en/Persona/PER0000568/Didattica,pRfK0vEAAAAJ,12024.0,61.0
1643,Farid Melgani,University of Trento,https://disi.unitn.it/~melgani,,,
1644,Andrea Massa,University of Trento,http://www.soi.unitn.it/staff/andrea-massa,,,
1645,Giacomo Oliveri,University of Trento,http://www.soi.unitn.it/staff/giacomo-oliveri,,,
1646,Axel Kalenborn,University of Trier,https://www.uni-trier.de/index.php?id=17390,,,
1647,Stefan Näher,University of Trier,http://www.informatik.uni-trier.de/~naeher,,,
1648,Peter Sturm,University of Trier,https://www.uni-trier.de/index.php?id=17497,,,
1649,Norbert Th. Müller,University of Trier,https://www.uni-trier.de/?id=3591,,,
1650,Kenji Suzuki,University of Tsukuba,http://www.ai.iit.tsukuba.ac.jp/kenji,,,
1651,Fumihide Tanaka,University of Tsukuba,http://fumihide-tanaka.org/lab/en/members.html,,,
1652,Hiromi Mochiyama,University of Tsukuba,http://www.frlab.iit.tsukuba.ac.jp/member/motiyama.html,,,
1653,Jun'ichi Hoshino,University of Tsukuba,http://www.entcomp.iit.tsukuba.ac.jp/jhoshino,,,
1654,Takehito Utsuro,University of Tsukuba,http://nlp.iit.tsukuba.ac.jp/member/utsuro/home.html,,,
1655,Hidehiko Shishido,University of Tsukuba,https://sites.google.com/image.iit.tsukuba.ac.jp/shishido,,,
1656,Seung-Hee Lee,University of Tsukuba,https://kansei.design/en/author/seunghee-lee,,,
1657,Shinsuke Kondoh,University of Tsukuba,https://staff.aist.go.jp/kondou-shinsuke,,,
1658,Ikkaku Kawaguchi,University of Tsukuba,https://sites.google.com/view/ikkakukawaguchi/e-home,,,
1659,Yuki Hashimoto,University of Tsukuba,https://sites.google.com/site/yhrips,,,
1660,Moritoshi Yasunaga,University of Tsukuba,http://www.islab.cs.tsukuba.ac.jp/~yasunaga/EnglishWebPage/index.html,,,
1661,Mizuki Oka,University of Tsukuba,https://websci.cs.tsukuba.ac.jp/member/mizuki-oka,,,
1662,Koji Hasebe,University of Tsukuba,http://www.cs.tsukuba.ac.jp/~hasebe,,,
1663,Yoshiyuki Sankai,University of Tsukuba,https://trios.tsukuba.ac.jp/researcher/0000001020,,,
1664,Ayanori Yorozu,University of Tsukuba,https://trios.tsukuba.ac.jp/en/researcher/0000004390,,,
1665,Ikushi Yoda,University of Tsukuba,https://staff.aist.go.jp/i-yoda,,,
1666,Yuki Endo,University of Tsukuba,http://www.cgg.cs.tsukuba.ac.jp/~endo/index_en.html,,,
1667,Yutaka Satoh,University of Tsukuba,https://staff.aist.go.jp/yu.satou,,,
1668,Hiroo Iwata,University of Tsukuba,http://eva.vrlab.esys.tsukuba.ac.jp/profile,,,
1669,Roger L. Wainwright,University of Tulsa,http://personal.utulsa.edu/~rogerw,RnhRmCQAAAAJ,2858.0,28.0
1670,Hani Girgis,University of Tulsa,https://faculty.utulsa.edu/~/hani-girgis,NZbiV5YAAAAJ,789.0,11.0
1671,Mauricio Papa,University of Tulsa,https://faculty.utulsa.edu/~/mauricio-papa,nLmbyH8AAAAJ,1403.0,20.0
1672,Sujeet Shenoi,University of Tulsa,https://faculty.utulsa.edu/faculty/sujeet-shenoi,,,
1673,Dale A. Schoenefeld,University of Tulsa,https://faculty.utulsa.edu/~/dale-schoenefeld,,,
1674,Manfred Claassen,University of Tübingen,https://www.medizin.uni-tuebingen.de/de/das-klinikum/mitarbeiter/profil/2147,,,
1675,Bettina Rolke,University of Tübingen,https://fit.uni-tuebingen.de/Portfolio/Details?id=495,,,
1676,Thomas Walter,University of Tübingen,https://uni-tuebingen.de/en/faculties/faculty-of-science/departments/computer-science/lehrstuehle/informationsdienste/team/thomas-walter,,,
1677,Wolfgang Küchlin,University of Tübingen,https://uni-tuebingen.de/en/faculties/faculty-of-science/departments/computer-science/lehrstuehle/symbolisches-rechnen/arbeitsbereich/prof-wolfgang-kuechlin,-DFXkiIAAAAJ,2164.0,25.0
1678,Klaus-Jörn Lange,University of Tübingen,https://uni-tuebingen.de/en/faculties/faculty-of-science/departments/computer-science/lehrstuehle/theoretical-computer-science/home,,,
1679,Reinhard Kahle,University of Tübingen,https://uni-tuebingen.de/en/faculties/faculty-of-science/departments/interfaculty-facilities/philosophy-and-history-of-science/#c840039,,,
1680,Susanne Biundo,University of Ulm,https://www.uni-ulm.de/in/ki/inst/staff/susanne-biundo,k6evC3YAAAAJ,2595.0,30.0
1681,Blair D. Sullivan,University of Utah,https://www.cs.utah.edu/~sullivan/#!/about,0xmFnB4AAAAJ,913.0,17.0
1682,Richard F. Riesenfeld,University of Utah,https://www.cs.utah.edu/~rfr,,,
1683,Jake J. Abbott,University of Utah,https://www.mech.utah.edu/directory/faculty/jake-abbott,,,
1684,Ladislav Kavan,University of Utah,https://www.cs.utah.edu/~ladislav,62RXlNoAAAAJ,4062.0,27.0
1685,Mark Christensen van Langeveld,University of Utah,https://faculty.utah.edu/u0319743-MARK_C._VAN_LANGEVELD/biography/index.hml,,,
1686,Craig Caldwell,University of Utah,https://faculty.utah.edu/u0681115-CRAIG_B_CALDWELL/teaching/index.hml,,,
1687,R. Michael Young,University of Utah,https://faculty.utah.edu/u6006841-ROBERT_MICHAEL_YOUNG/research/index.hml,,,
1688,Sneha Kumar Kasera,University of Utah,https://www.cs.utah.edu/~kasera,XeYCNAwAAAAJ,5386.0,32.0
1689,Chris R. Johnson,University of Utah,http://www.cs.utah.edu/~crj,,,
1690,Lee A. Hollaar,University of Utah,http://www.cs.utah.edu/~hollaar,,,
1691,Erin Parker,University of Utah,http://www.cs.utah.edu/~parker,,,
1692,George F. Pinder,University of Vermont,http://www.uvm.edu/~cems/?Page=employee/profile.php&SM=employee/_employeemenu.html&EmID=18,,,
1693,Brian Beckage,University of Vermont,http://www.uvm.edu/~bbeckage,,,
1694,Alan C. H. Ling,University of Vermont,http://www.emba.uvm.edu/~aling,pznK-dQAAAAJ,2781.0,29.0
1695,Byung Seub Lee,University of Vermont,http://www.uvm.edu/~cems/?Page=employee/profile.php&SM=employee/_employeemenu.html&EmID=195,,,
1696,Safwan Wshah,University of Vermont,https://www.uvm.edu/cems/cs/profiles/safwan-wshah,,,
1697,Donna M. Rizzo,University of Vermont,http://www.uvm.edu/~drizzo,osU2ToIAAAAJ,601.0,13.0
1698,Mantis Cheng,University of Victoria,http://www.csc.uvic.ca/~mcheng,,,
1699,Eduard Mehofer,University of Vienna,https://cs.univie.ac.at/eduard.mehofer,,,
1700,Karl Anton Froeschl,University of Vienna,https://cs.univie.ac.at/karl-anton.froeschl,,,
1701,Dimitris Karagiannis,University of Vienna,https://cs.univie.ac.at/dimitris.karagiannis,,,
1702,Gabriele E. Danninger-Uchida,University of Vienna,https://cs.univie.ac.at/gabriele.uchida,,,
1703,Wolfgang Klas,University of Vienna,https://cs.univie.ac.at/wolfgang.klas,,,
1704,Maria Knobelsdorf,University of Vienna,https://informatik.univie.ac.at/Maria.Knobelsdorf,ADZsiiEAAAAJ,793.0,15.0
1705,Maria Leitner,University of Vienna,https://informatik.univie.ac.at/Maria.Leitner,W7uTJPgAAAAJ,454.0,13.0
1706,Sebastian Tschiatschek,University of Vienna,https://dm.cs.univie.ac.at/team/person/109359,nlJCSWcAAAAJ,1651.0,21.0
1707,Renate Motschnig,University of Vienna,https://cs.univie.ac.at/renate.motschnig,u6Q3elwAAAAJ,3545.0,30.0
1708,Wilfried N. Gansterer,University of Vienna,https://cs.univie.ac.at/wilfried.gansterer,vdfs-t8AAAAJ,2004.0,22.0
1709,Gerald Quirchmayr,University of Vienna,https://cs.univie.ac.at/gerald.quirchmayr,,,
1710,Werner Winiwarter,University of Vienna,https://cs.univie.ac.at/werner.winiwarter,,,
1711,Christopher Barrett,University of Virginia,https://engineering.virginia.edu/faculty/christopher-l-barrett,,,
1712,David E. Evans,University of Virginia,http://www.cs.virginia.edu/~evans,,,
1713,Madhav Marathe,University of Virginia,https://engineering.virginia.edu/faculty/madhav-marathe,,,
1714,Nathan Brunelle,University of Virginia,https://engineering.virginia.edu/faculty/nathan-brunelle,,,
1715,Samira Manabi Khan,University of Virginia,http://www.cs.virginia.edu/~smk9u,MkU_TDAAAAAJ,3259.0,28.0
1716,Matthew B. Dwyer,University of Virginia,http://matthewbdwyer.github.io,-ZRKCcEAAAAJ,12201.0,51.0
1717,Worthy Martin,University of Virginia,https://www.cs.virginia.edu/people/faculty/martin.html,,,
1718,Keith Soo,University of Waikato,http://www.cms.waikato.ac.nz/people/ceks,,,
1719,Judy Bowen,University of Waikato,http://www.cs.waikato.ac.nz/~jbowen,,,
1720,Marcin Dziubinski,University of Warsaw,http://www.mimuw.edu.pl/~amosild,,,
1721,Pawel Urzyczyn,University of Warsaw,http://www.mimuw.edu.pl/~urzy,,,
1722,Pawel Parys,University of Warsaw,http://www.mimuw.edu.pl/~parys/aboutme,HNws2BAAAAAJ,557.0,14.0
1723,Wojciech Plandowski,University of Warsaw,http://www.mimuw.edu.pl/~rytter,-CONtAwAAAAJ,2024.0,23.0
1724,Wojciech Jaworski,University of Warsaw,http://www.mimuw.edu.pl/~wjaworski,,,
1725,Jacek Sroka,University of Warsaw,http://fuzzyinsights.com/author/jacek-sroka,,,
1726,Miroslaw Kowaluk,University of Warsaw,http://cs.lth.se/english/algorithms/projects/combinatorial-and-geometric-problems,,,
