,name,affiliation,homepage,scholar_id,citations,h-index
22774,Vassilios Vassalos,AUEB,https://www.aueb.gr/en/faculty_page/vassalos-vasilios,oaM-d7QAAAAJ,3723.0,25.0
22775,Vassilis Athitsos,University of Texas at Arlington,http://omega.uta.edu/~athitsos,RRmQyu8AAAAJ,8595.0,48.0
22776,Vassilis Christophides,University of Crete,https://www.csd.uoc.gr/index.jsp?custom=vassilis_christophides,KolmTncAAAAJ,,
22777,Vassilis J. Tsotras,Univ. of California - Riverside,http://www.cs.ucr.edu/~tsotras,fUTN90MAAAAJ,8403.0,49.0
22778,Vassilis Kostakos,University of Melbourne,http://people.eng.unimelb.edu.au/vkostakos,JnWGV4kAAAAJ,9004.0,47.0
22779,Vassilis Zikas,University of Edinburgh,https://homepages.inf.ed.ac.uk/vzikas,bsFxGUIAAAAJ,1688.0,21.0
22780,Vassilis Zissimopoulos,University of Athens,http://cgi.di.uoa.gr/~vassilis,NOSCHOLARPAGE,,
22781,Vasso Stylianou,University of Nicosia,https://www.unic.ac.cy/stylianou-vasso,r3lEY48AAAAJ,91.0,5.0
22782,Vassos Hadzilacos,University of Toronto,http://www.cs.toronto.edu/~vassos,NOSCHOLARPAGE,,
22783,Vassos Soteriou,Cyprus University of Technology,https://www.cut.ac.cy/faculties/fet/eecei/staff/vassos.soteriou/?languageId=1,nUC16KUAAAAJ,1398.0,19.0
22784,Vasudeva Varma,IIIT Hyderabad,https://www.iiit.ac.in/~vv/Home.html,9OFvbfcAAAAJ,5751.0,37.0
22785,Vatsal Sharan,University of Southern California,http://web.stanford.edu/~vsharan,Ize17HEAAAAJ,267.0,10.0
22786,Vedran Sekara,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/vedran-sekara(db64c222-0674-4eab-9f09-7f9ea1c483e3).html,u_dmO4UAAAAJ,1104.0,10.0
22787,Vedrana Andersen,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE,,
22788,Vedrana Andersen Dahl,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE,,
22789,Veelasha Moonsamy,Radboud University,https://www.veelasha.org,lMDHW00AAAAJ,753.0,13.0
22790,Veezhinathan Kamakoti,IIT Madras,http://rise.cse.iitm.ac.in/people/faculty/kama/kama.html,n_Ck-8UAAAAJ,178.0,5.0
22791,Veikko Surakka,Tampere University,https://www.tuni.fi/en/veikko-surakka,7h-zuycAAAAJ,4580.0,27.0
22792,Veit Hagenmeyer,Karlsruhe Institute of Technology,https://www.iai.kit.edu/Ansprechpersonen_1213.php,VQ70NaMAAAAJ,2796.0,27.0
22793,Veli Hakkoymaz,Yıldız Technical University,https://www.ce.yildiz.edu.tr/personal/vhakkoymaz?lang=en,TCKUg1QAAAAJ,159.0,6.0
22794,Veli Mäkinen,University of Helsinki,https://www.helsinki.fi/en/researchgroups/genome-scale-algorithmics/people/veli-makinen,jGsexkoAAAAJ,5959.0,36.0
22795,Venanzio Capretta,University of Nottingham,https://www.nottingham.ac.uk/computerscience/people/venanzio.capretta,cQBrGaIAAAAJ,969.0,15.0
22796,Venera Arnaoudova,Washington State University,http://www.veneraarnaoudova.com,PnqiKhgAAAAJ,803.0,17.0
22797,Venkat Anantharam,Univ. of California - Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/anantharam.html,NOSCHOLARPAGE,,
22798,Venkat Chandrasekaran,California Institute of Technology,http://users.cms.caltech.edu/~venkatc,NOSCHOLARPAGE,,
22799,Venkat N. Venkatakrishnan,University of Illinois at Chicago,https://www.cs.uic.edu/~venkat,6enh82kAAAAJ,4858.0,37.0
22800,Venkata Gandikota,Syracuse University,https://sites.google.com/view/gvenkata,4u-2hcwAAAAJ,161.0,6.0
22801,Venkata L. Raju Chinthalapati,Goldsmiths University of London,https://www.gold.ac.uk/computing/people/chinthalapati-raju,NOSCHOLARPAGE,,
22802,Venkata Sriram Siddhardh Nadendla,Missouri University of Technology,https://sites.google.com/a/mst.edu/nadendla,_xQ3PSoAAAAJ,324.0,11.0
22803,Venkata Yaramasu,Northern Arizona University,https://nau.edu/siccs/faculty/venkata-yaramasu,9WeLp14AAAAJ,4359.0,30.0
22804,Venkatachalam Anantharam,Univ. of California - Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/anantharam.html,NOSCHOLARPAGE,,
22805,Venkataramana Badarla,IIT Jodhpur,http://home.iitj.ac.in/~ramana,r8QoCG4AAAAJ,,
22806,Venkatesan Guruswami,Carnegie Mellon University,http://www.cs.cmu.edu/~venkatg,Es6jE1kAAAAJ,12072.0,57.0
22807,Venkatesh Akella,Univ. of California - Davis,https://www.ece.ucdavis.edu/~akella,onJXki0AAAAJ,3556.0,34.0
22808,Venkatesh Choppella,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/choppell,fGj4T74AAAAJ,958.0,12.0
22809,Venkatesh Prasad Ranganath,Kansas State University,http://people.cis.ksu.edu/~rvprasad,efsT3ykAAAAJ,1503.0,18.0
22810,Venkatesh Raman 0001,IMSc,http://www.imsc.res.in/~vraman,NOSCHOLARPAGE,,
22811,Venkatesh Saligrama,Boston University,https://www.bu.edu/eng/profile/venkatesh-saligrama,S4z3uzMAAAAJ,10480.0,51.0
22812,Venkatesh Srinivasan 0001,University of Victoria,http://www.cs.uvic.ca/~venkat,xn6BVdoAAAAJ,1739.0,21.0
22813,Venkatesh-Prasad Ranganath,Kansas State University,http://people.cis.ksu.edu/~rvprasad,efsT3ykAAAAJ,1503.0,18.0
22814,Venkatramanan Siva Subrahmanian,University of Maryland - College Park,https://www.cs.umd.edu/~vs,PLt9wB8AAAAJ,24589.0,75.0
22815,Venu Govindaraju,University at Buffalo,https://cubs.buffalo.edu/about-the-director,ruIgbscAAAAJ,15852.0,66.0
22816,Venugopal Govindaraju,University at Buffalo,https://cubs.buffalo.edu/about-the-director,ruIgbscAAAAJ,15852.0,66.0
22817,Vera Chung,University of Sydney,http://sydney.edu.au/engineering/people/vera.chung.php,NOSCHOLARPAGE,,
22818,Vera Demberg,Saarland University,http://www.coli.uni-saarland.de/~vera,l2CFSAMAAAAJ,2720.0,28.0
22819,Vera Demberg-Winterfors,Saarland University,http://www.coli.uni-saarland.de/~vera,l2CFSAMAAAAJ,2720.0,28.0
22820,Vered Rom-Kedar,Weizmann Institute of Science,https://www.weizmann.ac.il/pages/search/people?language=english&single=1&person_id=18987,cLgnNzEAAAAJ,2364.0,25.0
22821,Vered Shwartz,University of British Columbia,https://www.cs.ubc.ca/~vshwartz,bbe4ResAAAAJ,1392.0,18.0
22822,Verena Kantere,University of Ottawa,https://engineering.uottawa.ca/eecs/people/kantere-verena,av8jooQAAAAJ,1514.0,17.0
22823,Verena Rieser,Heriot-Watt University,https://www.hw.ac.uk/staff/uk/macs/verena-rieser.htm,4c2k2LEAAAAJ,3491.0,32.0
22824,Verena V. Hafner,Humboldt University of Berlin,http://adapt.informatik.hu-berlin.de,BgeNFyEAAAAJ,3148.0,23.0
22825,Verena Vanessa Hafner,Humboldt University of Berlin,http://adapt.informatik.hu-berlin.de,BgeNFyEAAAAJ,3148.0,23.0
22826,Verena Wolf,Saarland University,https://mosi.uni-saarland.de/?page_id=53,ZqxLC80AAAAJ,2316.0,24.0
22827,Vern Paxson,Univ. of California - Berkeley,http://www.icir.org/vern,HvwPRJ0AAAAJ,68783.0,108.0
22828,Vernon Rego,Purdue University,https://www.cs.purdue.edu/people/rego,NOSCHOLARPAGE,,
22829,Vero Vanden Abeele,KU Leuven,https://iiw.kuleuven.be/onderzoek/emedia/people/verovandenabeele,4ujvHaEAAAAJ,2635.0,29.0
22830,Verónica Becher,University of Buenos Aires,http://www-2.dc.uba.ar/profesores/becher,_7APZ6sAAAAJ,1053.0,16.0
22831,Verónica Bolón,University of A Coruña,https://pdi.udc.es/en/File/Pdi/B93TH,ameK2ocAAAAJ,4936.0,31.0
22832,Veronica Teichrieb,UFPE,http://www.cin.ufpe.br/voxarlabs,6YwOT_QAAAAJ,2478.0,24.0
22833,Veronika A. Vanden Abeele,KU Leuven,https://iiw.kuleuven.be/onderzoek/emedia/people/verovandenabeele,4ujvHaEAAAAJ,2635.0,29.0
22834,Veronika Cheplygina,IT University of Copenhagen,https://veronikach.com,4x1y2bwAAAAJ,1619.0,17.0
22835,Vesal Hakami,IUST,http://www.iust.ac.ir/page.php?slct_pg_id=18186&sid=14&slc_lang=en,l3D_gCAAAAAJ,245.0,9.0
22836,Vesal Vojdani,University of Tartu,http://www.ut.ee/en/vesal-vojdani,A0W8Z_kAAAAJ,281.0,10.0
22837,Viacheslav Fofanov,Northern Arizona University,https://nau.edu/siccs/faculty/viacheslav-fofanov,FzbNWs4AAAAJ,1252.0,18.0
22838,Vibhav Gogate,University of Texas at Dallas,http://www.hlt.utdallas.edu/~vgogate,pm_dg3cAAAAJ,2116.0,26.0
22839,Vic Ciesielski,RMIT University,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/c/ciesielski-associate-professor-vic,NOSCHOLARPAGE,,
22840,Vicente Moret-Bonillo,University of A Coruña,https://pdi.udc.es/en/File/Pdi/HV99E,4fnZu4QAAAAJ,1935.0,22.0
22841,Vicente Ordonez,Rice University,https://profiles.rice.edu/faculty/vicente-ordonez-roman,TtA_j4YAAAAJ,10489.0,25.0
22842,Vicente Ordóñez Román,Rice University,https://profiles.rice.edu/faculty/vicente-ordonez-roman,TtA_j4YAAAAJ,10489.0,25.0
22843,Vicki Allan,Utah State University,https://cs.usu.edu/people/faculty/allan-vicki,GkiodTgAAAAJ,1280.0,17.0
22844,Vicki L. Hanson,Rochester Institute of Technology,https://vickihanson.org,my5lwzIAAAAJ,3064.0,31.0
22845,Víctor A. Braberman,University of Buenos Aires,http://lafhis.dc.uba.ar/en/~vbraber,NOSCHOLARPAGE,,
22846,Victor B. Zordan,Clemson University,http://www.cs.ucr.edu/~vbz,NyY8ztoAAAAJ,3211.0,26.0
22847,Victor C. S. Lee,City University of Hong Kong,https://www.cs.cityu.edu.hk/~vlee,NOSCHOLARPAGE,,
22848,Victor Carneiro,University of A Coruña,https://pdi.udc.es/en/File/Pdi/H299E,R1HCiBYAAAAJ,2094.0,20.0
22849,Victor Chung Sing Lee,City University of Hong Kong,https://www.cs.cityu.edu.hk/~vlee,NOSCHOLARPAGE,,
22850,Victor Ciesielski,RMIT University,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/c/ciesielski-associate-professor-vic,NOSCHOLARPAGE,,
22851,Victor Fragoso,West Virginia University,https://www.statler.wvu.edu/faculty-staff/faculty/victor-fragoso,7XBDDigAAAAJ,423.0,9.0
22852,Victor Frost,University of Kansas,http://www.ittc.ku.edu/~frost,0E00iT0AAAAJ,6146.0,28.0
22853,Victor Gutiérrez-Basulto,Cardiff University,https://www.cardiff.ac.uk/people/view/543129-gutierrez-basulto-victor,L2eFo5IAAAAJ,569.0,15.0
22854,Victor J. Milenkovic,University of Miami,http://www.cs.miami.edu/~vjm,NOSCHOLARPAGE,,
22855,Victor Jauregui,UNSW,https://www.cse.unsw.edu.au/~vicj,NOSCHOLARPAGE,,
22856,Victor Manuel Fragoso,West Virginia University,https://www.statler.wvu.edu/faculty-staff/faculty/victor-fragoso,7XBDDigAAAAJ,423.0,9.0
22857,Victor Milenkovic,University of Miami,http://www.cs.miami.edu/~vjm,NOSCHOLARPAGE,,
22858,Victor Pan,CUNY,http://comet.lehman.cuny.edu/vpan,9-i5_74AAAAJ,11935.0,56.0
22859,Victor S. Frost,University of Kansas,http://www.ittc.ku.edu/~frost,0E00iT0AAAAJ,6146.0,28.0
22860,Victor Sanchez,University of Warwick,https://www.dcs.warwick.ac.uk/~vsanchez/Victor_Sanchez/Victor_Sanchez.html,49PNoKwAAAAJ,2199.0,24.0
22861,Victor Shoup,New York University,http://www.shoup.net,H4cQsHAAAAAJ,22793.0,62.0
22862,Victor Veitch,University of Chicago,http://victorveitch.com,xkn_XZgAAAAJ,2087.0,17.0
22863,Victor Vianu,Univ. of California - San Diego,https://cseweb.ucsd.edu/~vianu,CK_GLC8AAAAJ,13926.0,47.0
22864,Victor W. Marek,University of Kentucky,https://www.cs.uky.edu/~marek,NOSCHOLARPAGE,,
22865,Victor W. Zue,Massachusetts Institute of Technology,https://www.csail.mit.edu/user/1522,uvsx5WUAAAAJ,10.0,2.0
22866,Victor Winter,University of Nebraska - Omaha,https://www.unomaha.edu/college-of-information-science-and-technology/about/faculty-staff/victor-winter.php,2uaYe_oAAAAJ,80.0,2.0
22867,Victor Y. Pan,CUNY,http://comet.lehman.cuny.edu/vpan,9-i5_74AAAAJ,11935.0,56.0
22868,Victor Zamaraev,University of Liverpool,https://www.liverpool.ac.uk/computer-science/staff/viktor-zamaraev,HpS4Y2wAAAAJ,454.0,12.0
22869,Victor Zue,Massachusetts Institute of Technology,https://www.csail.mit.edu/user/1522,uvsx5WUAAAAJ,10.0,2.0
22870,Victor de Boer,VU Amsterdam,http://www.victordeboer.com,9Ck790YAAAAJ,1374.0,20.0
22871,Victoria Interrante,University of Minnesota,http://www-users.cs.umn.edu/~interran,vQQOZVgAAAAJ,5376.0,37.0
22872,Victoria Stodden,Univ. of Illinois at Urbana-Champaign,https://ischool.illinois.edu/people/victoria-stodden,LWw60SgAAAAJ,6137.0,32.0
22873,Vida Dujmovic,University of Ottawa,http://cglab.ca/~vida,NOSCHOLARPAGE,,
22874,Viet Tung Hoang,Florida State University,http://www.cs.fsu.edu/~tvhoang,ggcCMuIAAAAJ,2140.0,17.0
22875,Viggo Kann,KTH Royal Institute of Technology,http://www.csc.kth.se/~viggo,4Fexy5ml2cMC,7003.0,29.0
22876,Vignesh Narayanan,University of South Carolina,https://vigsnar.github.io,IXy6vzsAAAAJ,,
22877,Vijay Chidambaram,University of Texas at Austin,http://www.cs.utexas.edu/~vijay,KlpusxAAAAAJ,,
22878,Vijay Ganesh,University of Waterloo,https://ece.uwaterloo.ca/~vganesh,YP23eR0AAAAJ,6526.0,34.0
22879,Vijay K. Sood,Ontario Tech University,https://engineering.ontariotechu.ca/people/ecse/vijay.sood.php,3kp505oAAAAJ,10621.0,31.0
22880,Vijay Kumar 0001,University of Pennsylvania,http://www.kumarrobotics.org,h6h5FdoAAAAJ,111280.0,155.0
22881,Vijay Kumar 0002,University of Missouri - Kansas City,http://k.web.umkc.edu/kumarv/index.html,NOSCHOLARPAGE,,
22882,Vijay Nagarajan,University of Edinburgh,http://homepages.inf.ed.ac.uk/vnagaraj,xQYIFX0AAAAJ,1651.0,22.0
22883,Vijay Natarajan,IISc Bangalore,http://www.csa.iisc.ac.in/~vijayn,yePyztMAAAAJ,2411.0,25.0
22884,Vijay V. Vazirani,Univ. of California - Irvine,http://www.cc.gatech.edu/~vazirani,NOSCHOLARPAGE,,
22885,Vijaya Ramachandran,University of Texas at Austin,https://www.cs.utexas.edu/~vlr,thajK3gAAAAJ,6767.0,41.0
22886,Vijayakrishnan Nagarajan,University of Edinburgh,http://homepages.inf.ed.ac.uk/vnagaraj,NOSCHOLARPAGE,,
22887,Vijaykrishnan Narayanan,Pennsylvania State University,http://www.cse.psu.edu/~vxn9,UyeTBeoAAAAJ,26507.0,83.0
22888,Vijey Thayananthan,King Abdulaziz University,http://www.kau.edu.sa/Contacts.aspx?Site_ID=61117&Lng=EN&Cont=19677,Ef5xnQwAAAAJ,393.0,10.0
22889,Vikas K. Garg,Aalto University,https://research.aalto.fi/en/persons/vikas-garg,JFT_m9kAAAAJ,770.0,13.0
22890,Vikas Singh,University of Wisconsin - Madison,https://www.biostat.wisc.edu/~vsingh,d32BmwcAAAAJ,4273.0,33.0
22891,Vikram Goyal,IIIT Delhi,https://www.iiitd.ac.in/vikram,YJaVmSwAAAAJ,396.0,11.0
22892,Vikram Jadhao,Indiana University,https://jadhaolab.engineering.indiana.edu,7m5wqk4AAAAJ,614.0,15.0
22893,Vikram Pudi,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/vikram,jH79pJkAAAAJ,1749.0,23.0
22894,Vikram S. Adve,Univ. of Illinois at Urbana-Champaign,https://vikram.cs.illinois.edu,VbruE20AAAAJ,14045.0,48.0
22895,Vikram Sharma 0001,IMSc,https://www.imsc.res.in/~vikram,NOSCHOLARPAGE,,
22896,Vikraman Arvind,IMSc,http://www.imsc.res.in/~arvind,NOSCHOLARPAGE,,
22897,Viktor Gruev,Washington University in St. Louis,https://ece.illinois.edu/directory/profile/vgruev,WV7XovQAAAAJ,4309.0,35.0
22898,Viktor K. Prasanna,University of Southern California,http://ceng.usc.edu/~prasanna,4FQXSP8AAAAJ,24337.0,74.0
22899,Viktor Kuncak,EPFL,http://lara.epfl.ch/~kuncak,kmoklesAAAAJ,5299.0,41.0
22900,Viktor Leis,University of Erlangen–Nuremberg,https://www.cs6.tf.fau.eu/person/viktor-leis,qFOwPNQAAAAJ,2821.0,24.0
22901,Viktor Vafeiadis [SWS],Max Planck Society,http://www.mpi-sws.org/~viktor,kysdyH4AAAAJ,5103.0,42.0
22902,Viktor Zamaraev,University of Liverpool,https://www.liverpool.ac.uk/computer-science/staff/viktor-zamaraev,HpS4Y2wAAAAJ,454.0,12.0
22903,Viktor de Boer,VU Amsterdam,http://www.victordeboer.com,9Ck790YAAAAJ,1374.0,20.0
22904,Viktória Elek,KTH Royal Institute of Technology,https://www.kth.se/profile/vjfodor,SLqhiSQAAAAJ,1649.0,22.0
22905,Viktoria Fodor,KTH Royal Institute of Technology,https://www.kth.se/profile/vjfodor,SLqhiSQAAAAJ,1649.0,22.0
22906,Viktória Fodor,KTH Royal Institute of Technology,https://www.kth.se/profile/vjfodor,SLqhiSQAAAAJ,1649.0,22.0
22907,Viktoria Pammer,Graz University of Technology,https://viktoriapammer.wordpress.com,muJor3MAAAAJ,1423.0,22.0
22908,Viktoria Pammer-Schindler,Graz University of Technology,https://viktoriapammer.wordpress.com,muJor3MAAAAJ,1423.0,22.0
22909,Viliam Lisý,Czech Technical University,https://sites.google.com/site/viliamlisy,wNY724AAAAAJ,2214.0,21.0
22910,Ville Mustonen,University of Helsinki,https://researchportal.helsinki.fi/en/persons/ville-mustonen,ppkud30AAAAJ,10059.0,33.0
22911,Vimal Kumar 0001,University of Waikato,http://www.cms.waikato.ac.nz/people/vkumar,N_xTKpAAAAAJ,2405.0,25.0
22912,Vimala Balakrishnan,University of Malaya,https://umexpert.um.edu.my/vimala-balakrishnan,L7rg5ooAAAAJ,2943.0,26.0
22913,Vinay J. Ribeiro,IIT Delhi,http://www.cse.iitd.ernet.in/~vinay,XxeF6MkAAAAJ,3946.0,22.0
22914,Vinay Joseph Ribeiro,IIT Delhi,http://www.cse.iitd.ernet.in/~vinay,XxeF6MkAAAAJ,3946.0,22.0
22915,Vinay Namboodiri,IIT Kanpur,http://www.cse.iitk.ac.in/users/vinaypn,JyHi9OoAAAAJ,2157.0,25.0
22916,Vinay P. Namboodiri,IIT Kanpur,http://www.cse.iitk.ac.in/users/vinaypn,JyHi9OoAAAAJ,2157.0,25.0
22917,Vinayak A. Rao,Purdue University,https://varao.github.io,IQibv4UAAAAJ,1055.0,17.0
22918,Vinayak Abrol,IIIT Delhi,https://www.iiitd.ac.in/vabrol,13e0zscAAAAJ,367.0,11.0
22919,Vinayak Naik,BITS Pilani-Goa,http://www.bits-pilani.ac.in/goa/vinayak/profile,HF7IPeQAAAAJ,2932.0,19.0
22920,Vinayak S. Naik,BITS Pilani-Goa,http://www.bits-pilani.ac.in/goa/vinayak/profile,HF7IPeQAAAAJ,2932.0,19.0
22921,Vincent A. W. M. M. Aleven,Carnegie Mellon University,http://www.cs.cmu.edu/~./aleven,ztkfnCsAAAAJ,16003.0,61.0
22922,Vincent Aleven,Carnegie Mellon University,http://www.cs.cmu.edu/~./aleven,ztkfnCsAAAAJ,16003.0,61.0
22923,Vincent Aranega,CRIStAL,https://pro.univ-lille.fr/vincent-aranega,c_Lv5PEAAAAJ,195.0,7.0
22924,Vincent Bindschaedler,University of Florida,https://vbinds.ch,uJMkuykAAAAJ,1438.0,14.0
22925,Vincent C. S. Lee,Monash University,http://monash.edu/research/explore/en/persons/chengsiong-lee(05f9db46-8604-46ad-b06f-9637877cd0db).html,nP5UPKsAAAAJ,3806.0,25.0
22926,Vincent Cheng-Siong Lee,Monash University,http://monash.edu/research/explore/en/persons/chengsiong-lee(05f9db46-8604-46ad-b06f-9637877cd0db).html,nP5UPKsAAAAJ,3806.0,25.0
22927,Vincent Conitzer,Carnegie Mellon University,https://users.cs.duke.edu/~conitzer,juRk4lQAAAAJ,12904.0,61.0
22928,Vincent Danos,Ecole Normale Superieure,http://www.di.ens.fr/~danos,Q0aaJVUAAAAJ,7553.0,42.0
22929,Vincent François-Lavet,VU Amsterdam,http://vincent.francois-l.be,n12uNYcAAAAJ,1294.0,13.0
22930,Vincent Gramoli,University of Sydney,http://rp-www.cs.usyd.edu.au/~gramoli/php,Fv7ZfN8AAAAJ,4040.0,31.0
22931,Vincent Hellendoorn,Carnegie Mellon University,https://vhellendoorn.github.io,PfYrc5kAAAAJ,985.0,10.0
22932,Vincent Heuveline,Heidelberg University,https://emcl.iwr.uni-heidelberg.de/people/heuveline-vincent,xsAahYgAAAAJ,3519.0,31.0
22933,Vincent Immler,Oregon State University,https://eecs.oregonstate.edu/people/immler-vincent,YMWQhF0AAAAJ,321.0,12.0
22934,Vincent J. Hellendoorn,Carnegie Mellon University,https://vhellendoorn.github.io,PfYrc5kAAAAJ,985.0,10.0
22935,Vincent Lefèvre,Ecole Normale Superieure de Lyon,http://www.ens-lyon.fr/annuaire/m-lefevre-vincent-144200.kjsp?RH=ENS-LYON,NOSCHOLARPAGE,,
22936,Vincent Lepetit,Graz University of Technology,https://www.labri.fr/perso/vlepetit,h0a5q3QAAAAJ,32187.0,70.0
22937,Vincent Liu,University of Pennsylvania,http://vincen.tl,z84dqmcAAAAJ,2179.0,24.0
22938,Vincent Naessens,KU Leuven,https://distrinet.cs.kuleuven.be/people/vincent,Bkf8cMYAAAAJ,686.0,13.0
22939,Vincent Ng 0001,University of Texas at Dallas,http://www.hlt.utdallas.edu/~vince,4UyniXYAAAAJ,8420.0,49.0
22940,Vincent Oria,NJIT,https://web.njit.edu/~oria,PlgV6FwAAAAJ,2657.0,18.0
22941,Vincent Rahli,University of Birmingham,https://www.birmingham.ac.uk/staff/profiles/computer-science/rahli-vincent.aspx,SDbJOBoAAAAJ,517.0,12.0
22942,Vincent Rijmen,KU Leuven,https://www.esat.kuleuven.be/cosic/people/vincent-rijmen,zBQxZrcAAAAJ,22694.0,59.0
22943,Vincent S. Tseng,National Chiao Tung University,http://people.cs.nctu.edu.tw/~vtseng,DFjmS6AAAAAJ,12619.0,59.0
22944,Vincent Shin-Mu Tseng,National Chiao Tung University,http://people.cs.nctu.edu.tw/~vtseng,DFjmS6AAAAAJ,12619.0,59.0
22945,Vincent W. Freeh,North Carolina State University,https://www.csc.ncsu.edu/people/vwfreeh,tqH2I-4AAAAJ,6209.0,34.0
22946,Vincent Y. Shen,HKUST,https://www.cse.ust.hk/~shen,NOSCHOLARPAGE,,
22947,Vincent Yun Shen,HKUST,https://www.cse.ust.hk/~shen,NOSCHOLARPAGE,,
22948,Vincenzo Ambriola,University of Pisa,http://www.di.unipi.it/~ambriola,NOSCHOLARPAGE,,
22949,Vincenzo Auletta,University of Salerno,http://www.unisa.it/docenti/vincenzoauletta/en/index,NOSCHOLARPAGE,,
22950,Vincenzo Caglioti,Politecnico di Milano,http://home.deib.polimi.it/caglioti,NOSCHOLARPAGE,,
22951,Vincenzo Carletti,University of Salerno,https://docenti.unisa.it/026104/home,1iQtvdsAAAAJ,696.0,15.0
22952,Vincenzo D'Andrea,University of Trento,https://webapps.unitn.it/du/en/Persona/PER0004834/Curriculum,TzToTegAAAAJ,1314.0,20.0
22953,Vincenzo Deufemia,University of Salerno,http://www.unisa.it/docenti/vincenzodeufemia/index,HwOcqO8AAAAJ,1528.0,23.0
22954,Vincenzo Gervasi,University of Pisa,http://www.di.unipi.it/~gervasi,4nMaoMEAAAAJ,2957.0,28.0
22955,Vincenzo Gulisano,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/vincenzo-gulisano.aspx,NOSCHOLARPAGE,,
22956,Vincenzo Iovino,University of Salerno,https://sites.google.com/site/vincenzoiovinoit,ALo6sX8AAAAJ,1375.0,14.0
22957,Vincenzo Liberatore,Case Western Reserve University,http://engr.case.edu/liberatore_vincenzo,NOSCHOLARPAGE,,
22958,Vincenzo Loia,University of Salerno,http://www.unisa.it/docenti/vincenzoloia/en/index,izBsqU4AAAAJ,8968.0,49.0
22959,Vincenzo Mancuso,IMDEA Networks Institute,http://people.networks.imdea.org/~vincenzo_mancuso,ydSIhokAAAAJ,5264.0,30.0
22960,Vincenzo Massimiliano Gulisano,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/vincenzo-gulisano.aspx,NOSCHOLARPAGE,,
22961,Vineet Bafna,Univ. of California - San Diego,http://cseweb.ucsd.edu/~vbafna,NzQu5SwAAAAJ,48729.0,75.0
22962,Vineet Gandhi,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/vgandhi,PVlBz8oAAAAJ,548.0,13.0
22963,Vineet R. Kamat,University of Michigan,https://robotics.umich.edu/profile/vineet-kamat,L7cjgPEAAAAJ,6458.0,43.0
22964,Vineeth Balasubramanian,IIT Hyderabad,http://www.iith.ac.in/~vineethnb,7soDcboAAAAJ,3641.0,27.0
22965,Vineeth N. Balasubramanian,IIT Hyderabad,http://www.iith.ac.in/~vineethnb,7soDcboAAAAJ,3641.0,27.0
22966,Vineeth Nallure Balasubramanian,IIT Hyderabad,http://www.iith.ac.in/~vineethnb,7soDcboAAAAJ,3641.0,27.0
22967,Vinhthuy Phan,University of Memphis,https://www.memphis.edu/cs/people/faculty_pages/vinhthuy-phan.php,ZeYNKGcAAAAJ,401.0,12.0
22968,Vinhthuy T. Phan,University of Memphis,https://www.memphis.edu/cs/people/faculty_pages/vinhthuy-phan.php,ZeYNKGcAAAAJ,401.0,12.0
