,name,affiliation,homepage,scholar_id,citations,h-index
19784,Subrata Acharya,Towson University,https://www.towson.edu/fcsm/departments/computerinfosci/facultystaff/sacharya.html,SswwbDoAAAAJ,,
19785,Suranjan Chakraborty,Towson University,https://www.towson.edu/fcsm/departments/computerinfosci/facultystaff/schakraborty.html,IoDHDz8AAAAJ,1080.0,14.0
19786,Sandro Fouché,Towson University,https://www.towson.edu/fcsm/departments/computerinfosci/facultystaff/sfouche.html,NOSCHOLARPAGE,,
19787,Sung-Chul Hong,Towson University,https://www.towson.edu/fcsm/departments/computerinfosci/facultystaff/shong.html,NOSCHOLARPAGE,,
19788,Siddharth Kaza,Towson University,https://www.towson.edu/fcsm/departments/computerinfosci/facultystaff/skaza.html,xj0-4yQAAAAJ,882.0,16.0
19789,Wei Yu 0002,Towson University,https://www.towson.edu/fcsm/departments/computerinfosci/facultystaff/wyu.html,jLWO9-0AAAAJ,,
19790,Yanggon Kim,Towson University,https://www.towson.edu/fcsm/departments/computerinfosci/facultystaff/ykim.html,NOSCHOLARPAGE,,
19791,Yeong-Tae Song,Towson University,https://www.towson.edu/fcsm/departments/computerinfosci/facultystaff/ysong.html,NOSCHOLARPAGE,,
19792,Mike O'Leary,Towson University,https://www.towson.edu/fcsm/departments/mathematics/facultystaff/moleary.html,GFenUwUAAAAJ,562.0,13.0
19793,Ahmad-Reza Sadeghi,TU Darmstadt,https://www.trust.informatik.tu-darmstadt.de/people/ahmad-reza-sadeghi,p66Ie-YAAAAJ,,
19794,Ji Wu,Tsinghua University,https://www.tsinghua.edu.cn/publish/eeen/3784/2010/20101219135614305780920/20101219135614305780920_.html,1V8LxbYAAAAJ,1642.0,19.0
19795,Guillermo Payá Vayá,TU Braunschweig,https://www.tu-braunschweig.de/eis/paya-vaya,uJLGjFUAAAAJ,462.0,11.0
19796,Ina Schaefer,TU Braunschweig,https://www.tu-braunschweig.de/isf/team/schaefer,odzaci8AAAAJ,5862.0,44.0
19797,Konrad Rieck,TU Braunschweig,https://www.tu-braunschweig.de/sec/team/rieck,MrYBOTEAAAAJ,10286.0,43.0
19798,Hermann G. Matthies,TU Braunschweig,https://www.tu-braunschweig.de/wire/institut/mitarbeiter/hmatthies,XUwCagIAAAAJ,7615.0,37.0
19799,Thomas Bauschert,TU Chemnitz,https://www.tu-chemnitz.de/etit/kn/kn.php,NOSCHOLARPAGE,,
19800,Ulrike Thomas,TU Chemnitz,https://www.tu-chemnitz.de/etit/robosys/professorship/thomas.php,UKjluxMAAAAJ,1128.0,17.0
19801,Alejandro Masrur,TU Chemnitz,https://www.tu-chemnitz.de/informatik/CAS/people/masrur.php,UrRzVz4AAAAJ,562.0,14.0
19802,Guido Brunnett,TU Chemnitz,https://www.tu-chemnitz.de/informatik/HomePages/GDV/professurinhaber.php,NOSCHOLARPAGE,,
19803,Fred H. Hamker,TU Chemnitz,https://www.tu-chemnitz.de/informatik/KI/fhamker.php,LjZJA1sAAAAJ,3058.0,31.0
19804,Maximilian Eibl,TU Chemnitz,https://www.tu-chemnitz.de/informatik/Medieninformatik,NOSCHOLARPAGE,,
19805,Gudula Rünger,TU Chemnitz,https://www.tu-chemnitz.de/informatik/PI/professur/inhaber/index.php,NOSCHOLARPAGE,,
19806,Janet Feigenspan,TU Chemnitz,https://www.tu-chemnitz.de/informatik/ST/professur/professor.php,Lg3MjDMAAAAJ,2541.0,25.0
19807,Andreas Goerdt,TU Chemnitz,https://www.tu-chemnitz.de/informatik/TI/professur/professor.php,NOSCHOLARPAGE,,
19808,Hanno Lefmann,TU Chemnitz,https://www.tu-chemnitz.de/informatik/ThIS/site/personal.php,NOSCHOLARPAGE,,
19809,Wolfram Hardt,TU Chemnitz,https://www.tu-chemnitz.de/informatik/ce/professur/professor.php,oYPZZ2gAAAAJ,1229.0,17.0
19810,Danny Kowerko,TU Chemnitz,https://www.tu-chemnitz.de/informatik/mc/professor.php,4Tenf10AAAAJ,717.0,15.0
19811,Dieter Gollmann,Hamburg University of Technology,https://www.tu-harburg.de/sva/staff/prof-dr-dieter-gollmann.html,NOSCHOLARPAGE,,
19812,Jens Haueisen,TU Ilmenau,https://www.tu-ilmenau.de/bmti/fachgebiete/biomedizinische-technik,u5SRjOwAAAAJ,9291.0,44.0
19813,Peter Husar,TU Ilmenau,https://www.tu-ilmenau.de/bmti/fachgebiete/biosignalverarbeitung/prof-dr-ing-habil-peter-husar,NOSCHOLARPAGE,,
19814,Kai-Uwe Sattler,TU Ilmenau,https://www.tu-ilmenau.de/dbis/staff/kai-uwe-sattler,ErxOtuEAAAAJ,4354.0,33.0
19815,Alexander Raake,TU Ilmenau,https://www.tu-ilmenau.de/en/university/departments/department-of-electrical-engineering-and-information-technology/profile/institutes-and-groups/audiovisual-technology-group/team,MoOhyrQAAAAJ,6354.0,38.0
19816,Beat D. Brüderlin,TU Ilmenau,https://www.tu-ilmenau.de/gdv/mitarbeiter/prof-beat-bruederlin,NOSCHOLARPAGE,,
19817,Andreas Mitschele-Thiel,TU Ilmenau,https://www.tu-ilmenau.de/iks/personen/mitarbeiter/?no_cache=1&staff_id=1,KZi1MesAAAAJ,2875.0,24.0
19818,Rainer Knauf,TU Ilmenau,https://www.tu-ilmenau.de/ki/mitarbeiter/leiter,IMSGBksAAAAJ,971.0,16.0
19819,Martin Dietzfelbinger,TU Ilmenau,https://www.tu-ilmenau.de/ktea/mitarbeiter/univ-prof-dr-martin-dietzfelbinger,jabdPAwAAAAJ,3278.0,28.0
19820,Horst-Michael Gross,TU Ilmenau,https://www.tu-ilmenau.de/neurob/team/prof-dr-horst-michael-gross,eKw3T1EAAAAJ,5877.0,37.0
19821,Daniel Ziener,TU Ilmenau,https://www.tu-ilmenau.de/ra/personen/r-per/daniel-ziener,ztg7f-gAAAAJ,1030.0,18.0
19822,Johann Reger,TU Ilmenau,https://www.tu-ilmenau.de/regelungstechnik/mitarbeiter/johann-reger,NOSCHOLARPAGE,,
19823,Patrick Mäder,TU Ilmenau,https://www.tu-ilmenau.de/secsy/team,LPzoSrsAAAAJ,3941.0,34.0
19824,Armin Zimmermann,TU Ilmenau,https://www.tu-ilmenau.de/sse/mitarbeiter/prof-zimmermann,HkSd-OMAAAAJ,2733.0,24.0
19825,Guenter Schaefer,TU Ilmenau,https://www.tu-ilmenau.de/telematik/mitarbeiter/prof-guenter-schaefer,xpFu880AAAAJ,1563.0,22.0
19826,Sebastian Möller 0001,TU Berlin,https://www.tu.berlin/en/qu/about-us/management/,BC_qcg0AAAAJ,9648.0,42.0
19827,Otto Visser,TU Delft,https://www.tudelft.nl/en/eemcs/the-faculty/departments/software-technology/computer-science-engineering-teaching-team/people/otto-visser,ZR3_Y1oAAAAJ,1288.0,8.0
19828,Apostolis Zarras,TU Delft,https://www.tudelft.nl/en/staff/a.zarras,SqRVbvsAAAAJ,1364.0,14.0
19829,Jan S. Rellermeyer,TU Delft,https://www.tudelft.nl/en/staff/j.s.rellermeyer,hnCSi8gAAAAJ,1333.0,13.0
19830,Stjepan Picek,TU Delft,https://www.tudelft.nl/en/staff/s.picek,C1enS8IAAAAJ,2744.0,30.0
19831,Kaitai Liang,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/cybersecurity/computational-privacy/people/kaitai-liang,_qHKRH4AAAAJ,3538.0,31.0
19832,Catharine Oertel,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/interactive-intelligence/people/current-group-members/catharine-oertel,kakHAgcAAAAJ,758.0,16.0
19833,Léon J. M. Rothkrantz,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/interactive-intelligence/people/current-group-members/leon-rothkrantz,YPXhqgUAAAAJ,10062.0,35.0
19834,Mark A. Neerincx,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/interactive-intelligence/people/current-group-members/mark-a-neerincx,rwBWbFAAAAAJ,7707.0,44.0
19835,Myrthe L. Tielman,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/interactive-intelligence/people/current-group-members/myrthe-tielman,Kdq9EQwAAAAJ,365.0,9.0
19836,Willem-Paul Brinkman,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/interactive-intelligence/people/current-group-members/willem-paul-brinkman,cYKXTxMAAAAJ,3750.0,31.0
19837,Alan Hanjalic,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/multimedia-computing/people/alan-hanjalic,EoYbukgAAAAJ,12002.0,50.0
19838,Cynthia C. S. Liem,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/multimedia-computing/people/cynthia-liem,BFhUNNEAAAAJ,840.0,15.0
19839,Odette Scharenborg,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/multimedia-computing/people/odette-scharenborg,hyz2eHkAAAAJ,,
19840,Boudewijn P. F. Lelieveldt,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/pattern-recognition-bioinformatics/computer-vision-lab/people/boudewijn-lelieveldt,NOSCHOLARPAGE,,
19841,Jan C. van Gemert,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/pattern-recognition-bioinformatics/computer-vision-lab/people/jan-van-gemert,JUdMRGcAAAAJ,6442.0,33.0
19842,Marco Loog,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/pattern-recognition-bioinformatics/computer-vision-lab/people/marco-loog,2gmHmJYAAAAJ,7405.0,38.0
19843,David M. J. Tax,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/pattern-recognition-bioinformatics/pattern-recognition-laboratory/people/david-tax,Q9U33SsAAAAJ,16224.0,48.0
19844,Marcel J. T. Reinders,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/pattern-recognition-bioinformatics/the-delft-bioinformatics-lab/people/marcel-reinders,h52_bg0AAAAJ,18196.0,67.0
19845,Roeland C. H. J. van Ham,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/pattern-recognition-bioinformatics/the-delft-bioinformatics-lab/people/roeland-van-ham,2bJ-DgsAAAAJ,9770.0,37.0
19846,Inald Lagendijk,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/people/profdrir-rl-inald-lagendijk,nFYok08AAAAJ,15233.0,49.0
19847,Wendelin Boehmer,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/software-technology/algorithmics/people/wendelin-boehmer,wI5MV8IAAAAJ,609.0,15.0
19848,Stefanie Roos,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/software-technology/distributed-systems/people/stefanie-roos,QeyybXoAAAAJ,773.0,12.0
19849,Marcus Specht,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/software-technology/web-information-systems/people/marcus-specht,fC3dymIAAAAJ,10097.0,50.0
19850,Ujwal Gadiraju,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/software-technology/web-information-systems/people/ujwal-gadiraju,FX7BF6QAAAAJ,2024.0,23.0
19851,Philip Zimmerman,TU Delft,https://www.tudelft.nl/staff/p.r.zimmermann,NOSCHOLARPAGE,,
19852,Stephanie Wehner,TU Delft,https://www.tudelft.nl/staff/s.d.c.wehner,PlDS_zYAAAAJ,13343.0,51.0
19853,Sicco Verwer,TU Delft,https://www.tudelft.nl/staff/s.e.verwer,gZGtgS4AAAAJ,2063.0,20.0
19854,Zekeriya Erkin,TU Delft,https://www.tudelft.nl/staff/z.erkin,eXQzgZUAAAAJ,3175.0,23.0
19855,Rudolf H. Mak,TU Eindhoven,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/19820121,ZtO9BeIAAAAJ,147.0,6.0
19856,Ruurd Kuiper,TU Eindhoven,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/19860157/ep-tab/3,FTfgmDQAAAAJ,1768.0,21.0
19857,Ion Barosan,TU Eindhoven,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/19920355,NOSCHOLARPAGE,,
19858,Pieter J. L. Cuijpers,TU Eindhoven,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/19940165,NOSCHOLARPAGE,,
19859,Loek Cleophas,TU Eindhoven,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/19971941,dKA2bqcAAAAJ,620.0,13.0
19860,Boudewijn F. van Dongen,TU Eindhoven,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/19981149,vSPKumwAAAAJ,17442.0,54.0
19861,Mike Holenderski,TU Eindhoven,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/20000748,NOSCHOLARPAGE,,
19862,J. I. den Hartog,TU Eindhoven,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/20012328,28P--UkAAAAJ,1971.0,26.0
19863,Joos C. A. M. Buijs,TU Eindhoven,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/20020361,NOSCHOLARPAGE,,
19864,Andrei C. Jalba,TU Eindhoven,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/20080992,3ab6LGQAAAAJ,1465.0,19.0
19865,Boris Skoric,TU Eindhoven,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/20088020,NOSCHOLARPAGE,,
19866,Vlado Menkovski,TU Eindhoven,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/20093057,2s9HUEMAAAAJ,1060.0,17.0
19867,Luca Allodi,TU Eindhoven,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/20179507/ep-tab/2,aHbp3AQAAAAJ,851.0,14.0
19868,Nikolay Yakovets,TU Eindhoven,https://www.tue.nl/staff/n.yakovets,NOSCHOLARPAGE,,
19869,Leila Taher,Graz University of Technology,https://www.tugraz.at/institute/bioinfo/institute/team,W2nzzwcAAAAJ,2370.0,21.0
19870,Tobias Schreck,Graz University of Technology,https://www.tugraz.at/institute/cgv/schreck,9cJsSIIAAAAJ,7650.0,46.0
19871,Ursula H. Augsdörfer,Graz University of Technology,https://www.tugraz.at/institute/cgv/ursula-augsdoerfer,JmsBIc8AAAAJ,389.0,9.0
19872,Theresa Rienmüller,Graz University of Technology,https://www.tugraz.at/institute/hce/institut/team,GPPaSdoAAAAJ,136.0,7.0
19873,Joerg Schroettner,Graz University of Technology,https://www.tugraz.at/institute/hce/institut/team,NOSCHOLARPAGE,,
19874,Horst Bischof,Graz University of Technology,https://www.tugraz.at/institute/icg/research/team-bischof/people/team-about/horst-bischof,_pq05Q4AAAAJ,44559.0,93.0
19875,Friedrich Fraundorfer,Graz University of Technology,https://www.tugraz.at/institute/icg/research/team-fraundorfer/people/friedrich-fraundorfer,M0boL5kAAAAJ,9802.0,37.0
19876,Thomas Pock,Graz University of Technology,https://www.tugraz.at/institute/icg/research/team-pock/people/pock,FwNaHxQAAAAJ,23433.0,64.0
19877,Denis Kalkofen,Graz University of Technology,https://www.tugraz.at/institute/icg/research/team-schmalstieg/team/team-about/denis-kalkofen,cEngYLkAAAAJ,1935.0,27.0
19878,Dieter Schmalstieg,Graz University of Technology,https://www.tugraz.at/institute/icg/research/team-schmalstieg/team/team-about/dieter-schmalstieg,xXu8K6IAAAAJ,23720.0,76.0
19879,Franz Aurenhammer,Graz University of Technology,https://www.tugraz.at/institute/igi/team/prof-aurenhammer,9F2RaXkAAAAJ,11798.0,34.0
19880,Robert Legenstein,Graz University of Technology,https://www.tugraz.at/institute/igi/team/prof-legenstein,nyUoJk0AAAAJ,4901.0,30.0
19881,Gernot R. Müller,Graz University of Technology,https://www.tugraz.at/institute/ine/people/gernot-mueller-putz,NkODKfIAAAAJ,20713.0,70.0
19882,Kerstin Lenk,Graz University of Technology,https://www.tugraz.at/institute/ine/people/kerstin-lenk,ZAX2F5gAAAAJ,226.0,10.0
19883,Eduardo E. Veas,Graz University of Technology,https://www.tugraz.at/institutes/icg/institute/people,-78yV4YAAAAJ,1559.0,20.0
19884,Rudolf Stollberger,Graz University of Technology,https://www.tugraz.at/institutes/imt/home,5prEu_4AAAAJ,5516.0,33.0
19885,Hermann Scharfetter,Graz University of Technology,https://www.tugraz.at/institutes/imt/home,tRtS-x8AAAAJ,8044.0,30.0
19886,Selina C. Wriessnegger,Graz University of Technology,https://www.tugraz.at/institutes/ine/people/selina-wriessnegger,Y_B7AnAAAAAJ,2056.0,21.0
19887,Christian Guetl,Graz University of Technology,https://www.tugraz.at/institutes/isds/home,NoAiKpcAAAAJ,5255.0,32.0
19888,Frank Kappe,Graz University of Technology,https://www.tugraz.at/institutes/isds/home,OGG4eAUAAAAJ,2335.0,20.0
19889,Matthias Mnich,Hamburg University of Technology,https://www.tuhh.de/algo/homepage.html,5LvVxNYAAAAJ,1146.0,20.0
19890,Rolf-Rainer Grigat,Hamburg University of Technology,https://www.tuhh.de/bvs/institut/home.html,NOSCHOLARPAGE,,
19891,Karl-Heinz Zimmermann,Hamburg University of Technology,https://www.tuhh.de/es/aeg/people/khzimmermann.html,NOSCHOLARPAGE,,
19892,Görschwin Fey,Hamburg University of Technology,https://www.tuhh.de/es/ce/people/gfey.html,NOSCHOLARPAGE,,
19893,Heiko Falk,Hamburg University of Technology,https://www.tuhh.de/es/embedded-systems-design/people/heiko-falk.html,T9vm2jEAAAAJ,2076.0,23.0
19894,Andreas Timm-Giel,Hamburg University of Technology,https://www.tuhh.de/et6/homepage.html,nR635b_VvW4C,3093.0,26.0
19895,Tobias Knopp,Hamburg University of Technology,https://www.tuhh.de/ibi/people/tobias-knopp-head-of-institute.html,5gpkOBAAAAAJ,4549.0,37.0
19896,Herbert Werner,Hamburg University of Technology,https://www.tuhh.de/ics/welcome.html,orTfGNMAAAAJ,4593.0,31.0
19897,Gerhard A. Bauch,Hamburg University of Technology,https://www.tuhh.de/nt/personen/professoren/gerhard-bauch/biographie.html,NOSCHOLARPAGE,,
19898,Bernd-Christian Renner,Hamburg University of Technology,https://www.tuhh.de/smartport/team/christian-renner.html,ONg4SKoAAAAJ,716.0,14.0
19899,Sibylle Schupp,Hamburg University of Technology,https://www.tuhh.de/sts/institute/prof-dr-sibylle-schupp.html,NOSCHOLARPAGE,,
19900,Alessandro Foi,Tampere University,https://www.tuni.fi/en/alessandro-foi,zBmF3ZAAAAAJ,17133.0,41.0
19901,Antonis Michalas,Tampere University,https://www.tuni.fi/en/antonios-michalas,ovYlEZQAAAAJ,980.0,18.0
19902,Ari Visa,Tampere University,https://www.tuni.fi/en/ari-visa,3mVXg3QAAAAJ,4737.0,30.0
19903,Atanas P. Gotchev,Tampere University,https://www.tuni.fi/en/atanas-gotchev,quqBZjUAAAAJ,3772.0,27.0
19904,Billy Bob Brumley,Tampere University,https://www.tuni.fi/en/billy-brumley,7QX0AQYAAAAJ,1553.0,15.0
19905,David Hästbacka,Tampere University,https://www.tuni.fi/en/david-hastbacka,1pgBaqAAAAAJ,350.0,9.0
19906,Davide Taibi 0001,Tampere University,https://www.tuni.fi/en/davide-taibi,ToWAPrcAAAAJ,2628.0,31.0
19907,Eero Hyry,Tampere University,https://www.tuni.fi/en/eero-hyry,qmT-ubgAAAAJ,457.0,12.0
19908,Esa Rahtu,Tampere University,https://www.tuni.fi/en/esa-rahtu,SmGZwHYAAAAJ,6930.0,38.0
19909,Esko Turunen,Tampere University,https://www.tuni.fi/en/esko-turunen,mLMNubsAAAAJ,2264.0,18.0
19910,Hannu-Matti Järvinen,Tampere University,https://www.tuni.fi/en/hannu-matti-jarvinen,ub6mNMIAAAAJ,2011.0,13.0
19911,Ioan Tabus,Tampere University,https://www.tuni.fi/en/ioan-tabus,aUBNFxwAAAAJ,2243.0,24.0
19912,Jaakko Peltonen,Tampere University,https://www.tuni.fi/en/jaakko-peltonen,WFYU6DkAAAAJ,2469.0,24.0
19913,Jarno Vanne,Tampere University,https://www.tuni.fi/en/jarno-vanne,97jUa9gAAAAJ,1551.0,18.0
19914,Joni-Kristian Kämäräinen,Tampere University,https://www.tuni.fi/en/joni-kamarainen,r6Y4nacAAAAJ,5922.0,34.0
19915,Juho Hamari,Tampere University,https://www.tuni.fi/en/juho-hamari,tKMlAegAAAAJ,29683.0,60.0
19916,Juho Kanniainen,Tampere University,https://www.tuni.fi/en/juho-kanniainen,xsOyQN4AAAAJ,1597.0,21.0
19917,Jyrki Nummenmaa,Tampere University,https://www.tuni.fi/en/jyrki-nummenmaa,NOSCHOLARPAGE,,
19918,Karen O. Egiazarian,Tampere University,https://www.tuni.fi/en/karen-eguiazarian,PzvGG50AAAAJ,30735.0,61.0
19919,Kari Systä,Tampere University,https://www.tuni.fi/en/kari-systa,ntg-MMoAAAAJ,896.0,16.0
19920,Kostas Stefanidis,Tampere University,https://www.tuni.fi/en/konstantinos-stefanidis,Lck1uq8AAAAJ,2276.0,26.0
19921,Lassi Paunonen,Tampere University,https://www.tuni.fi/en/lassi-paunonen,ZNQtHXIAAAAJ,702.0,13.0
19922,Lauri Hella,Tampere University,https://www.tuni.fi/en/lauri-hella,AT-K5EAAAAAJ,1202.0,18.0
19923,Markku Turunen,Tampere University,https://www.tuni.fi/en/markku-turunen,i8m5Nh8AAAAJ,2560.0,27.0
19924,Martti Juhola,Tampere University,https://www.tuni.fi/en/martti-juhola,iwKsWwwAAAAJ,4379.0,33.0
19925,Moncef Gabbouj,Tampere University,https://www.tuni.fi/en/moncef-gabbouj,cHukfSUAAAAJ,22133.0,64.0
19926,Outi Sievi-Korte,Tampere University,https://www.tuni.fi/en/outi-sievi-korte,dS7rKkgAAAAJ,684.0,14.0
19927,Pasi Raumonen,Tampere University,https://www.tuni.fi/en/pasi-raumonen,UFJDirUAAAAJ,3137.0,24.0
19928,Roope Raisamo,Tampere University,https://www.tuni.fi/en/roope-raisamo,KJr447YAAAAJ,5107.0,34.0
19929,Sampsa Pursiainen,Tampere University,https://www.tuni.fi/en/sampsa-pursiainen,apRQxxAAAAAJ,688.0,14.0
19930,Tapio Elomaa,Tampere University,https://www.tuni.fi/en/tapio-elomaa,v_krQFEAAAAJ,1141.0,15.0
19931,Thomas Olsson 0002,Tampere University,https://www.tuni.fi/en/thomas-olsson,_4wz2YAAAAAJ,2919.0,26.0
19932,Timo Hämäläinen 0001,Tampere University,https://www.tuni.fi/en/timo-hamalainen,0LwiaY8AAAAJ,8465.0,40.0
19933,Tomi Janhunen,Tampere University,https://www.tuni.fi/en/tomi-janhunen,M84ghWAAAAAJ,2189.0,28.0
19934,Tuomas Virtanen,Tampere University,https://www.tuni.fi/en/tuomas-virtanen,hRjwVoMAAAAJ,15406.0,63.0
19935,Veikko Surakka,Tampere University,https://www.tuni.fi/en/veikko-surakka,7h-zuycAAAAJ,4580.0,27.0
19936,Alan P. Sprague,University of Alabama - Birmingham,https://www.uab.edu/cas/computerscience/images/Documents/Faculty/CV-AlanSprague-2016.pdf,NOSCHOLARPAGE,,
